author,message,timestamp
@khanghi7664,cút,20:23
@skikaitv7239,khó,20:27
@boondoggle4106,"thắng 3 game cuối vô, d nói nhiều",20:31
@bankaiiiii1276,top5 đc rồi,20:31
@thephuc9402,Ces,20:32
@trungtrinh5807,busan há,20:33
@comca2241,gặp ai cũng thua 2-0 hết\,20:33
@ThanhNguyen-lb1ox,SE thắng thì 2-1 thua thì toàn 2 0 thì hiệu số kém đúng r,20:34
@duong8816,Giờ chỉ mong Gạt giò đc thằng TS,20:34
@duyhuynh2369,đái :v,20:34
@hungtong8986,TS gặp GAM chưa,20:35
@trufnnguyen1902,lck giờ là ngài doran,20:35
@nguyenquy3909,TS thắng 2-0 mới ngon abe,20:44
@lebao1640,đá,20:46
@tranquang2476,2-0 cho SE ,20:49
@duyha1734,bro có 2 ngài morgan với sword luôn mà,20:51
@minhthong615,top5,20:51
@nguyenthanhtrung6883,mong chờ anh mỹ,20:51
@khanghi7664,=)))),20:52
@gdnguyenhongan5139,ngài đá back,20:53
@luattrinh9205,Trở lại 2-0,20:54
@phamtrongtinh9173,cú sốc đầu đời của ego,20:57
@Đồng2oxit,khó,20:57
@Kai-vg7nh,Thắng mới lên điểm chứ,20:58
@vantoan251,visca barca,21:01
@TienHo-nq4sw,xin link dưn đoán ae,21:01
@w1ckest,ba mỹ,21:01
@hoangvinh8273,khinh anh mỹ ???,21:01
@minhly3755,:))))),21:02
@annhat504,:)))),21:02
@ngoctuanvo5926,=))),21:02
@nghiado8085,anh mỹ làm dc,21:05
@nguyenphuc2192,3 Mỹ,21:05
@hoangthanhliem9788,anh 3 mỹ,21:05
@congminh1915,anh ba bịp,21:06
@toquocanh5152,anh ba đúng cmnr =)),21:06
@garrixphuc8897,anh ba đá,21:06
@tsang1013,a mỹ said có cl cho SE top 4,21:06
@nhungchangtraicokhi4702,này anh ba khía,21:07
@gamegame3369,TS đang phong độ cao vl,21:07
@giaquan6992,anti a mỹ,21:07
@vcv231,anh ba trợn,21:07
@hoangson2915,3 ga`,21:07
@ucduyjr2151,Aba mĩ,21:08
@thongbui3937,đúng aba,21:10
@ngoclong6705,ba trợn,21:12
@tranhoan2836,a ba mỹ,21:15
@huynhtrungtin4019,anh ba trợn,21:15
@tatvu777,anh ba này chơi đá nên lạc quan lắm,21:16
@longhucau8495,anh ba khía,21:16
@MinhNguyen-ym5vc,ba mỹ,21:16
@-VoHoangPhong,ba rọi,21:16
@trufnnguyen1902,anh 3 mỹ,21:16
@giangnguyenvan9839,haha,21:17
@thatvt1010,annh ba mỹ,21:17
@PhuongHoang-lq1ms,ba mỹ ,21:17
@manhchien599,3 mý,21:17
@thongtri7927,Anh 3 trợn,21:17
@boondoggle4106,"anh Mỹ thắng dc, LX ăn cả SGB đấy, đừng coi thường",21:17
@nguyentanphat725,3 mỹ,21:17
@taihuyhoang1770,aba 22%,21:18
@PhungNguyen-ew5pm,anh ba lơn,21:18
@runningman6496,anh ba cak,21:18
@GiaBao-fr2it,anh ba mỹ,21:19
@lephuc9845,aba nổ,21:20
@nguyenvanhungg6,aba trợn,21:20
@TinhNguyen-ke9fe,anh ba mỹ,21:23
@nguyenthanhtrung6883,anh ba bịp,21:23
@Ronalson93,ba khía :)),21:23
@nghianguyen3654,anh ba bôi trơn,21:24
@phamhung4879,CÓ AI CHO MÌNH CÁI LINK DỰ ĐOÁN VS ,21:24
@hanhnguyenthi2286,3 mỹ,21:27
@triminh1681,anh ba MU anh ba quy,21:27
@vulinh106,anh ba my,21:27
@thang7969,A ba mỹ :)),21:27
@phuc1496,=)))),21:28
@2402pmt,khinh voi,21:29
@votu3256,Anh ba rọi béo,21:29
@duydac3107,anh ba đá,21:29
@dungdung-pp9df,khinh vội,21:31
@TNPIL97,khiinh,21:32
@yaiichi302,khinh vội,21:33
@efilecir8937,a 3 khía @@,21:35
@ThinhNguyen-ur7iw,khinh vội,21:35
@lebui993,Khinh vội,21:36
@khangpt7043,qua support anh Mỹ thôi =)) anh Mỹ mãi đỉnh,21:37
@phomai1916,khinh vội,21:38
@HieuNguyen2307,5k bẩn tay,21:40
@apitteam3620,San là ai,21:43
@nguyenphuc8050,có khinh chứ,21:43
@angvinhxuyen4495,khinh vội,21:44
@bangbang052,anh ba dầu nhớt với anh ba gà ko phải là 1 hả,21:44
@dinhhieu0201,khinh vl ra luon,21:45
@hoangvinh8273,=)),21:49
@abc9043,khích,21:52
@thongbui3937,ê,21:53
@quanninhquoc9190,khinh vội,21:57
@nguyenkhue4021,có cl,21:58
@nguyenthanhtrung6883,người ta chuyên nghiệp :)))),21:58
@phuchuaai5696,gọi clear,21:59
@boondoggle4106,"LX ăn dc SGB đấy, đừng có coi thường",21:59
@w1ckest,ai bảo m khịa ổng miết chi ??,22:00
@Hoangphihung16,chọn ở đâu vậy abe,22:00
@magakino1vippro,khối thịnh vượng chung cầu Mỹ Thuận,22:01
@thempham1093,khinh,22:06
@nguyentanphat725,Khích đểu,22:07
@khangpt7043,khối thịnh vượng chung Tây Đô,22:09
@gamegame3369,Ts phong độ cao lắm ở đó,22:09
@duyanhlepham6073,web bình chọn j v mọi người,22:10
@huytraninh8803,khinh ,22:11
@HuyTruong-el8ul,TF có SE Dante,22:13
@tritruong1591,ba mỹ cứu ba gà đi,22:15
@vietdamthe7973,?,22:20
@kaynmr8595,khối thịnh vượng chung,22:20
@PhucNguyen-tv9sh,bợ ác,22:21
@luuthieuky5,rịt pách,22:21
@dchzto9106,?,22:21
@wearelivingtogether1353,thắng Gam thua Flash thì abe nghĩ soa,22:22
@23daitan44,bợ,22:25
@ngoclong6705,rít bách ?,22:27
@giacpro1472,22,22:28
@quanninhquoc9190,nịnh,22:28
@phomai1916,22% ha,22:28
@yundino52,còn tiền thì sao anh ba,22:28
@oldschoolG-S,khối thịnh vượng chung Tây Đô,22:28
@luattrinh9205,:))))))))) 22%,22:29
@lebui993,Rít bếch,22:29
@anhkhanguyenhuynh4960,T2M,22:29
@thienchip2847,khối thịnh vượng chung Miền Tây,22:30
@lebao1640,22%,22:30
@trungoan8282,bợ ác,22:30
@tatvu777,Phan lạc quan,22:31
@atNguyen-oe2qq,???,22:35
@apitteam3620,Ts nó vả,22:35
@phanduonginh7769,22%,22:36
@efilecir8937,a3 ác với TF vậy? @@,22:37
@nghianguyen3654,rít pếch,22:39
@toquocanh5152,??,22:40
@khanghi7664,coi đi,22:47
@BaoTran-tg3ct,tệ,22:47
@decemberchuxyzGG,????,22:48
@quangminh0901,nghỉ hoài,22:49
@triminh1681,?,22:50
@comca2241,dối lòng à,22:50
@fanmiley777,nghỉ lz nghỉ hoài,22:51
@ThanhNguyen-lb1ox,"khối thịnh vượng chung miền Tây, ba Mỹ cứu ba gà cái chén này",22:52
@huynhnhannguyen6047,nghỉ ccc nghỉ quài,22:52
@quangthanh333,col đi hqua off r,22:56
@thienmaingoc5363,toàn nghỉ mà hổng có bù,22:56
@stingdau,quá tệ,22:56
@CuongNguyen-ed3xv,hoom qa mi nghir ??,22:57
@zento1497,hom qua off roi cn bu di,22:57
@dchzto9106,?,22:57
@duyanhlepham6073,tui tối cổ ai chỉ web j với,22:57
@yaiichi302,đi,22:57
@PhuocManhEbook,off thứ 2 rồi off chủ nhật nữa,22:57
@sonthieutan1598,ủa nghỉ quài vậy qua nghỉ rồi,22:58
@connhoc9355,ảo đá,22:58
@nguyentanphat725,?????,22:59
@nguyentrung7502,???,22:59
@uytran1181,???????/,22:59
@dungdung-pp9df,lạc quan,23:00
@NN-re2tr,bù hôm qua đi,23:00
@duong8816,?,23:00
@cyan3745,ao game,23:00
@toanphamminh3691,???,23:01
@lebui993,Ảo đá?,23:01
@ucnghiaphung4666,lại off thôi,23:03
@Ronalson93,vừa hôm qua nghỉ chủ nhật lại nghỉ,23:04
@ngoclong6705,nghĩ hoài,23:05
@xuanong5645,???????,23:05
@vankhoi925,:)))) clm ác ,23:05
@phamhunganh3384,vcl ao that day,23:05
@nguyenphuc2192,vẽ :)))),23:05
@hoangvinh8273,lạc quan ha,23:05
@tritran8048,nghỉ tới,23:05
@abcdxyz8056,ảo đá,23:06
@datneee2871,ukkkkkkkkkk,23:06
@namle2953,về off,23:06
@huyphu3082,nghỉ quai z ba,23:06
@vinhnguyen6311,ác,23:06
@thienchip2847,ghê,23:06
@nguyenkhue4021,ảo đá,23:06
@minhkhoa8895,lao' ,23:06
@TrungNguyen-wm1vv,???,23:06
@monnhaanngon1246,ve a,23:07
@ThanhNguyen-bw7iw,ác,23:07
@phuongodoan7837,Lạc quan,23:07
@hiepnguyenhoangtrong8211,coi đi abe,23:07
@tatvu777,sủi phan giàu rồi nghỉ suốt,23:07
@giaquan6992,mơ,23:07
@oanxemmm2295,lạc quan ác,23:08
@anhuc1828,ve ac,23:09
@yuumeo2403,lạc quan ha,23:12
@duyhuynh2369,có cl,23:12
@tsang1013,lạc quan,23:12
@ArtistHugC,: D,23:13
@dungeon-17t,lac quan ha,23:13
@zel1444,đá,23:13
@nguyenmanhat1426,ghe vay ck iu,23:13
@william0712,??,23:14
@phiakaka9172,m chơi đá,23:14
@phnon000,qua mới off rồi mà?????????????,23:14
@dangvo6992,no hope vcl,23:15
@nguyentrivu7661,vẽ?,23:15
@congminh1915,????????,23:15
@apitteam3620,Rồi cút,23:15
@tannguyenhoangduy2792,lạc quan,23:15
@stronghoang,3 0,23:15
@KhanhNguyen-ck4ic,ảo đá,23:15
@nguyenatthai3864,ngủ đi anh còn mơ tiếp,23:19
@tranvanduyen3509,má mõm,23:19
@duongbao2005,ác v,23:19
@peterscrown1291,Ảo đá,23:19
@dangvanky1350,?,23:19
@nguyenthanhtrung6883,lac quan,23:20
@yoshino1169,giàu r ae stream chi cho nhiều,23:20
@khoanguyenminh3430,Lạc Quan,23:20
@khoamoc2159,vẽ ác,23:20
@tommytien3699,3-0 ?,23:20
@minhnguyen-em1gy,anh em sans donate bên dũng CT cũng bên đây luôn à ,23:20
@QuangNguyen-np9re,quay lai ae,23:20
@thinhangtruong2405,picaso ?,23:21
@thinhrymix5589,?,23:21
@tridungnguyenuc4908,ac,23:21
@thanhhuu8773,lạc quan ác ,23:21
@giacpro1472,gam gõ,23:21
@Hittite97,Ảo đá,23:21
@garrixphuc8897,3 0 cho gam,23:21
@minhucle8521,Vẽ ác z a trai,23:22
@magakino1vippro,lạc quan ha,23:23
@phongkt4278,???,23:23
@levanbao2022,???????????????,23:23
@hieuletrung5539,,23:23
@nghiathangduongvan7238,??? lạc quan,23:23
@BaoTran-tg3ct,fan MU ,23:23
@nhatminhhoang4160,?????,23:23
@buitoan2347,lạc quan ha,23:23
@khaiquoc2095,ảo hã anh ba ,23:24
@toanle9075,fan MU,23:24
@nnt5297,Lạc quan,23:24
@decemberchuxyzGG,lạc quan,23:24
@tttu3590,lạc quan,23:24
@nupakachithang8857,nghỉ gì nghỉ lắm,23:24
@khanghi7664,:))))??????,23:25
@nuna9324,đá.,23:25
@triminh1681,roi 3-0,23:26
@flee1382,??? cn bù ms đúng chứ ba,23:26
@TrisHoa01,:))),23:26
@fanmiley777,tuần nghỉ 3 ngày,23:27
@chienuc9018,lạc quan lord,23:27
@satboi,lạc qan ác,23:27
@LinhNguyen-ui9ns,lac quan ac',23:28
@hanhnguyenthi2286,mơ ác,23:29
@quanninhquoc9190,lạc quan,23:29
@Sheva4200,da noi,23:29
@justrelax4371,để em tô màu aba,23:30
@otanloi4012,ảo đá,23:30
@tanromofficialle6003,đá nói r,23:30
@vietdamthe7973,?,23:31
@dinhtrung5375,LẠI NX...,23:31
@inhquannguyen937,choi da,23:31
@HoangViet-sv6qc,oke,23:31
@fanboyaba4423,lạc quan,23:31
@quanghuypham5633,v,23:31
@tuiladuy5229,?,23:31
@10diemofficial85,lạc quan ác,23:31
@tranhuy200,uoc gi duoc chon,23:31
@kawaguchimeijin51,vẽ ac,23:32
@pinocchio7361,GAM tuoi lol,23:32
@tranhung1730,Điều đó sẽ xảy ra nếu mơ,23:32
@bankaiiiii1276,ảo đá,23:32
@duong8816,Anh ba chơi đá -> anh ba đá,23:32
@mainyasuo200nam5,đá vào lời ra,23:32
@VP-rl1bq,Abe đừng nói vậy GAM nghe nó đá là bay top 4 ,23:32
@hoangquan3490,Mơ ác,23:33
@Manfromnowhere1002,+1 respect :) lạc quan,23:33
@dbatk2780,bi cát xô vẻ ác quá,23:33
@huuduynguyen3885,Anh 3 họa sĩ,23:33
@dead.iinside269,train to busan,23:33
@2402pmt,??,23:33
@nguyenphuc2192,????? lạc quan như fan MU,23:33
@thangnguyenuc9964,kèo này max lạc quan mới đc,23:33
@phamthanh7550,lạc quan,23:35
@kinz1178,ảo đá,23:35
@KhangTran-dp1zx,Lạc quan là tốt,23:35
@hoangvinh8273,fan mu,23:36
@datneee2871,lac quan ?????????????????//,23:36
@kietpham7182,đá vẽ,23:37
@luantran6261,vẽ ác,23:37
@lebui993,Vẽ đẹp vl,23:37
@noten-noten4770,SE MSI,23:37
@HieuNguyen-xb1dk,Mu,23:37
@quannguyenlamong4484,Lạc quan,23:38
@ucduyjr2151,Tô màu đi ae,23:38
@trongleuc9935,Đá nói,23:38
@jacksonschannel5906,ao da,23:38
@HuyTruong-el8ul,hàng chất lượng cao,23:39
@tuluc2189,chúa đá ,23:39
@chemgiols0108,ngáo quá r thầy ơi,23:39
@PhuocManhEbook,lạc quan như fan MU,23:39
@nguyenhuynh2783,lạc quan,23:39
@minhphanquang5765,Mai di,23:40
@huuquy543,vẽ ác z a3,23:40
@sh1noo479,vẽ???,23:40
@nguyenta1764,dap da' ha?,23:40
@votu3256,Fan MU lạc quan ác,23:40
@theviet1711,lac quan qua z abe,23:41
@nguyenhuynh5118,lạc quan,23:41
@quyengiangvan1038,đã nghi có đá từ nãy rồi ,23:41
@quanghuynguyen8978,đá nói chuyện,23:41
@hoangkhangnguyen881,Siuuuuu,23:41
@vanquyle8535,picasso à ,23:41
@duyha1734,Faker đợi anh Ba,23:41
@minhkhoa8895,m vẽ,23:42
@nguyentruongthientai6497,hut qua nhieu` co~ roy` ,23:42
@cuongkan8699,,23:42
@ThanhNguyen-lb1ox,:)))))))))))) lạc quan ha,23:42
@phuongodoan7837,Thắng đc Ces xong ảo tưởng ,23:42
@hiepbanh7056,đi du lịch Busan :))),23:42
@ArtistHugC,lẹ v thầy,23:43
@hoangduong1412,nhuongwf ??,23:45
@hoangkhang2325,bệnh nhân ung thư còn k lạc quan đươc như vậy :<,23:45
@minhthong615,3 0 cho gam,23:46
@luongminhkhoi4419,Đá nói,23:46
@heisenberg9815,đá nói,23:47
@VanNguyen-ob8wp,vừa đập đá,23:47
@linhnguyenang1979,đến đập t1 luôn ha,23:47
@traninhthao8032,ảo tưởng à thầy,23:47
@anh2lua511,nhường ???,23:47
@truongkiet7303,vẽ quá,23:47
@ntd290,Đá,23:47
@phamat9801,Ảo đá,23:48
@BCC1203,hành t1 3-0 lun đk abe,23:49
@tanloc7700,mơ hả m,23:49
@trungtrinh5807,ảo dá,23:49
@nhatthiennguyenly6396,da;,23:50
@LamNguyen-oq8wk,lạc quan ác,23:50
@skalyd2517,lớt đường cho t 2 0,23:51
@trunghieu9633,picasso :)),23:51
@nghiathangduongvan7238,lạc quan + ảo đá :))),23:51
@phamquang3108,lacquan,23:51
@DungNguyen3010d,vẽ ác,23:51
@yuumeo2403,vẽ một cách lạc quan =)))))))))))),23:51
@tanhungisme9709,kho' ve nu cuoi,23:51
@ThanhNguyen-sc1hj,khó vẽ nụ cười =)) ,23:51
@hieuletrung5539,,23:51
@thanhhuu8773,ảoooo,23:52
@59.lequangvinh26,anh ba vẽ kinh vcl,23:52
@dungeon-17t,gam di seagame,23:52
@zel1444,đá,23:52
@nguyenhoangvan7595,giá như bệnh nhân ung thư cũng lạc quan như vậy,23:52
@TuanPham-rq9rq,đá nói,23:53
@spriritletters,lạc quan vcl,23:53
@doankoi91,vẽ đẹp vl ,23:53
@minhnhatnguyen8088,:)))),23:54
@KhangNguyen-om3up,bữa ông nào nói tháng off có 4 ngày :)),23:55
@itadnguyen6421,VE ,23:58
@khanghi7664,đá ngấm,23:58
@namx_uan,quỷ đá,23:58
@hoithieungu,go to busan,24:00
@nnt5297,Có cl,24:00
@connhoc9355,chơi đá,24:01
@longphily5054,mua vé qua coi GAM đánh đc r a3,24:01
@NhanNguyen-sx1xk,Fan mu,24:01
@duyho3470,lạc quan như fan MU,24:02
@Hoangphihung16,ddawwtj cái này ở đâu vậy ae ?,24:06
@dead.iinside269,Train to busan ae oi,24:12
@quanghuypham5633,vcl đồ ngon dcd,24:12
@HieuLe-eo8bd,xong gam nắc cho 3-0,24:13
@annhat504,có 4 đội thôi mà ??,24:13
@dbatk2780,đá vẽ,24:14
@lenhattien2404,+100 lạc quannnn,24:14
@funoflife6255,Đá này ảo quá ,24:14
@longinh941,"abe khai thật đi, số đá còn lại anh giấu ở đâu :>>",24:14
@nguyenta1764,đập nhưng mà là đập đá,24:14
@marudetu99,quỷ đá,24:15
@quangtuan3529,ve ac =))))),24:15
@buitien3477,ngáo đá à abe ????,24:15
@kinz1178,vẽ ác vl,24:15
@KickButtowski000,chúng tui mơ ?,24:15
@quangquang725,vẽ ác :)))),24:16
@tafier5695,ông hoàng lạc quan,24:16
@phucphuc5877,Ts vô se cút mà,24:16
@nguyenphuc2192,lạc quan như fan MU,24:17
@trienamsau7299,Mang T1 đến đây,24:17
@24.thangnguyen27,anh trung mới ngủ dậy à ???? mơ xong lên stream kể lại ác :),24:17
@sh1noo479,:))))))))),24:17
@angnguyenhai6944,train to busan,24:17
@hiephoang8090,Ảo đá,24:17
@namtrungtran1601,;))))))))))),24:18
@giacpro1472,tiểu sea game,24:18
@roya2666,đá vào lời ra,24:18
@nghiepquachtien1809,Lạc quan vc,24:18
@luattrinh9205,Picasso :))))))),24:18
@thnessss4051,lạc quan :)),24:18
@ntgaming2509,hay,24:19
@Vl.Makarov,Là không quan quá vậy,24:21
@khoatrananh1366,Có à,24:23
@congminh1915,???????????,24:23
@thempham1093,ung thư vcl :)),24:23
@phamviet9821,đá nói à,24:23
@BCC1203,đem T1 đến đây:),24:24
@manhchien599,vẽ ác ha,24:24
@minhhuy1401,ghê,24:24
@dungdung-pp9df,vẽ ác.,24:24
@anhtuan5996,Fan mu tuổi gì =)),24:24
@efilecir8937,thủ tục,24:24
@thuonglam4001,Ỉa chảy luôn :)),24:24
@abcdxyz8056,xong trụ hạng,24:25
@anthanh4219,ddá nói,24:25
@hieuletrung5539,,24:26
@khangpt7043, vô chung kết là dc,24:26
@tuananhtrinh5738,vẽ,24:26
@ThinhNguyen-yh7th,đúng,24:28
@tuandungle9293,Gáy ác,24:28
@AnhNguyen-oo2ym,vẽ ác,24:28
@ngoclong6705,nhét chữ,24:28
@khanghi7664,?,24:29
@quangthanh333,vẽ,24:29
@hungjohnwick4650,lạc quan thế anh ba :)),24:30
@inhquannguyen937,ao da ,24:30
@spriritletters,train to busan,24:30
@nguyentung4918,ảo thế anh zai,24:30
@beohoang4948,???,24:32
@duyhuynh2369,fan MU à :)))),24:32
@ThinhNguyen-bg6vw,lạc quan ,24:32
@mainyasuo200nam5,aba đi test có dương tính với ma tuý ko đi =)))),24:32
@BachDuy711,nhả cục đá ra,24:33
@BinhThanh-bp8ck,vẽ ác,24:33
@giahoang9418,??/,24:34
@hanhnguyenthi2286,busan im coming,24:34
@KhanhTran-em5of,=)),24:34
@Zacky191,T5 thua SGB hết fim =)))),24:35
@tatvu777,nghi vấn ông già lấy tiền của mì xào mua đá về chơi,24:35
@thiennguyen5505,họa sĩ phan tấn trung,24:36
@tranduykhoa8535,lạc quan z aba :)),24:36
@apitteam3620,Vẽ ác thật,24:36
@quanninhquoc9190,????????,24:36
@vietanhang239,Picasso ,24:37
@minhnhatnguyen8088,:))))),24:37
@thangdo2553,lac quan vl,24:37
@namx_uan,đá vào lời ra ha,24:37
@nghiathangduongvan7238,:))))) lạc quan + ảo đá,24:37
@antrnh2803,:)) mang T1 den day :)),24:38
@vinhtran9814,t1 sbtc,24:38
@phiakaka9172,m chơi đá,24:38
@tranhung1730,Zẻ ác,24:38
@tienhoangto87,abe j mơ dữ z,24:38
@phongthai3198,Choi da it thoi,24:38
@huynhnhannguyen6047,tuổi l,24:38
@dlwttr,đi xem à,24:39
@connhoc9355,fan mu gọi bằng cụ,24:39
@gamegame3369,thôi Ts vô chắc rồi aba đừng ảo đá nữa,24:39
@tuong_smiles8212,lạc quan thế,24:39
@ducanhle9306,Xong trụ hạng,24:39
@An-uz5ee,đá nhập ?,24:39
@vankhoi925,ác,24:39
@phomai1916,fan MU là dbrr so với fan SE,24:39
@YoungItachiVN,chơi đá ít thôi thầy.,24:40
@tuanh-8181,đỉnh cao của sự lạc quan,24:43
@ongkhanhto9202,ung thư mà cũng lạc quan z thì tốt ,24:43
@dopa6688,ảo đá,24:44
@phamucmanh1145,đi hàn xẻng ha ???,24:44
@vulinh106,lạc quan vkl hahahaha,24:44
@tsang1013,clm ,24:44
@Chuah1002,ma đá à,24:45
@trungbui52,lạc quan ác,24:45
@lebui993,Quan trọng là có thắng không?,24:45
@hohainguyen4213,Gam đá đội m ăn 5 ,24:46
@duydac3107,vẽ ác rồi trụ hạng,24:46
@nguyenatthai3864,thua hết 3 trận top 6,24:47
@phuc2409,bacasso,24:47
@NamNguyen-qu5vf,má mơ hơi nhiêug,24:49
@dduy1112,Quá dữ =))),24:50
@giacpro1472,lạc quan hơn mu,24:50
@decemberchuxyzGG,=))))))))))))))),24:50
@giahuynguyen6979,khô gà nay cũng có đá hả aba,24:51
@canhquan2577,chỉ có SE ms cản đc t1,24:51
@baominh-hcmuthuynhnguyen3442,ảo đấ,24:51
@chays.61,Thầy gà,24:51
@lancelotdeflorence422,picassba,24:52
@KangKang-yw4kf,đập lun t1 vô địch msi,24:52
@namtrungtran1601,gê z ck iu,24:53
@rumpleucnguyen4202,FAN MU lâu năm,24:53
@tuyenbui6074,Gam nó muốn full Win. Aba cố đá Gam nha. Tụi em sau lưng,24:54
@peterscrown1291,Factos,24:54
@fanboytantrung5781,mang T1 đến đây,24:55
@sirotrung6405,chấp nhận sự thật ha,24:56
@LinhdaraManga,vạn tuế,24:56
@bibuwobi6808,lạc quan quá ngta gọi là ngáo đó abe,24:56
@thinhangtruong2405,:))),24:56
@chuongnguyen5449,=)))))))))))),24:56
@manhchien599,:)))),24:56
@kynguyeninh4898,vạn tuế,24:56
@thubachngoc1605,ngài tam,24:57
@minhkhoa8895,ảo đá,24:57
@AnhPham-ts3jd,top 4 đã rr tính ha =)0,24:57
@KhanhNguyen-ck4ic,sai,24:57
@yoshino1169,vạn tuế,24:57
@spriritletters,lạc quan ,24:58
@QuangNguyen-np9re,sai,25:03
@PhuocManhEbook,sai ,25:03
@thuan7220,sai,25:03
@tranhuy200,bệnh nhân ung thư lạc quan đc z thì tốt,25:04
@tafier5695,anh Trung đã chuẩn bị gi cho chuyến đi Busan chưa ?,25:05
@UCrich,abe đá ,25:05
@tuiladuy5229,sai,25:05
@NguyenLe-zj9nd,sai,25:07
@mansecret1072,co,25:10
@quannguyenviet6199,sai,25:10
@bankaiiiii1276,sai,25:10
@ngoclong6705,vạn tuế,25:10
@gameonline3617,KO SAI??,25:12
@voduygiaphuc1879,sai,25:12
@thuonglam4001,Quỳ xuống :)),25:12
@sorane130,sai,25:12
@nguyentheanh2138,sai vcl,25:13
@monnhaanngon1246,có,25:13
@wyn2000,sai,25:13
@huongnguyen-zy8yr,đưa cho a trung cốc sữa cho giã bớt đồ đi,25:13
@ThanhNguyen-bw7iw,vạn tuế,25:13
@tritienhuu4453,ảo đá,25:13
@quannguyenlamong4484,Đá Phan,25:13
@nguyentrivu7661,sai,25:15
@efilecir8937,hêm xui,25:15
@vygiagia5654,Abe có chơi đá cùng Ego với Lộc k vậy mà nói dữ vậy,25:18
@quyengiangvan1038,;Lạc quan hơn tết,25:18
@sconar6769,sai vcl ,25:18
@nghiado8085,farm bãi đá quá 180cs,25:18
@tanhungisme9709,sai,25:18
@Haza_ted,làm thêm giáo án đi,25:19
@haitran-56,top 11 msi ha?,25:22
@NguyenKhanh-zr6ls,quá sai,25:22
@kietle517,:)))))),25:23
@fanmiley777,sao lại kc1 rồi,25:27
@tatvu777,factos,25:30
@heisenberg9815,2-1 cho SE,25:30
@triuc5000,mang SQL ra đoán ???,25:31
@Chuah1002,nhà cái ba 88,25:32
@peterscrown1291,??,25:33
@stingdau,ko có sai mà là sai vlz,25:37
@BaoTran-tg3ct,có cl :v,25:37
@phomai1916,abe ko sai đá sai,25:41
@tsunami3009,LX ????,25:43
@quanphamhong246,Lu xe ruc ????,25:47
@teddynguyen3439,Ego nhập,25:48
@phamthanh7550,=)))),25:48
@quocquanluu6026,???,25:48
@hoqyet2411,TF 2 ,25:49
@23-chauthegiahuy63,f,25:49
@phongkt4278,:)))),25:50
@duongbao2005,train to busan,25:50
@tommytien3699,flight to bussan,25:51
@lemonnertruong6055,:)),25:54
@hygia2473,:))))),25:57
@TrungNguyen-wm1vv,Ko,25:58
@vcv231,-,25:59
@unclenam8837,ko,25:59
@kietpham7182,ko,26:03
@Đồng2oxit,dư súc,26:04
@3hongtho265,đồ ngon quá r :)),26:05
@gamegame3369,tuần này nhờ đi ăn sn nên SE xuống phong độ ha,26:05
@phamvu2674,tự trả lời,26:06
@sonthieutan1598,TF thì thắng được đó nhưng SGB k bk nha,26:06
@-VoHoangPhong,hai ngài ha,26:08
@huongnguyen-zy8yr,thua F,26:09
@peterscrown1291,Đá,26:09
@AnhNguyen-oo2ym,mơ to busan,26:11
@trieutran5019, ,26:12
@vulinh106,hahahaha,26:16
@Hittite97,TraintoBusan =)),26:19
@nghianguyen3654,lạc quan ha\,26:20
@LamNguyen-cn7ic,???,26:21
@nguyenatthai3864,dream to busan thì có,26:21
@Bingo-zv9yr,seoul im co'ming,26:22
@dywhy230,lùa gà,26:23
@hoanganhoakey6572,số đá còn lại Abe giấu ở dâu,26:26
@quanninhquoc9190,?????,26:32
@thanhhuu8773,@Hoàng Luân ca lạc quan giống fan MU a,26:35
@nguyentrivu7661,anh trung picasso ah,26:39
@ThinhNguyen-bg6vw,lạc quan hơn cả fan MU,26:40
@VuHoang-up1lw,lùa gà,26:40
@phucnguyenhoang9096,11 điểm cha ,26:44
@gamegame3369,có cl,26:44
@ngoclong6705,bam,26:45
@teddynguyen3439,anh Trung Đá,26:45
@stingdau,lùa gà,26:45
@vankhoi925,??? bữa 11₫,26:46
@giangbui5172,BAM,26:48
@rumpleucnguyen4202,FAN MU lâu năm mới ra hang,26:49
@canhquan2577,bam,26:49
@lubatran709,bamm,26:49
@nguyenthienbao9528,lùa,26:49
@tanle3323,BAM,26:50
@TamHuynh-ev7rz,ma đá nhập anh à,26:53
@PhuocManhEbook,ngài nper lên 30 điểm solo kill r kìa,26:56
@v1112-r7v,bamm,26:57
@CuongNguyen-ts5nf,Lạc quan ha,26:58
@mainyasuo200nam5,bam,26:58
@AnhVu047,"Bình tĩnh anh Trung, high quá",26:58
@nguyenquy1800,9đ??,26:59
@voduygiaphuc1879,bữa 11 điểm mà cha,27:00
@quangminhvo4625,cao nhất 4 điểm mà ông 5 điểm :>,27:02
@trungoan8282,"aba làm tiền đạo chính xác luôn, dẽ ác",27:03
@quangthanh333,CN coi đi hqua off r,27:05
@longtran3802,bam,27:06
@3hongtho265,:)))))))),27:09
@thienchip2847,bam,27:11
@kaynmr8595,phan tấn đá,27:17
@vankhoi925,dự đoán sai hết,27:19
@phiakaka9172,hadilao,27:20
@apitteam3620,Đi đêm ha,27:20
@linhquang5795,nay live bên you tup hả thầy,27:21
@vanthai1925,Ys,27:26
@thanhcong8666,Lại đi nhậu thế là xong rồi đấy,27:26
@kietpham7182,Nay có định coi phim ko??,27:27
